"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"2","hCoV-19/Canada/ON-PHL-20-80252/2020|EPI_ISL_10553034|2020-03-21",0.298636760459338,0.183768719360688,0.196393794909677,0.321200725270297,"2020-03-21"
"3","hCoV-19/Canada/ON-PHL-20-80472/2020|EPI_ISL_10553066|2020-04-06",0.298737492445101,0.183701564703512,0.196326640252502,0.321234302598885,"2020-04-06"
"4","hCoV-19/Belgium/AZDelta18005-2106R/2021|EPI_ISL_1058129|2021-02-15",0.298523489932886,0.183791946308725,0.196375838926174,0.321308724832215,"2021-02-15"
"5","hCoV-19/Anhui/08/2020|EPI_ISL_1068682|2020-01-24",0.298659517426273,0.183813672922252,0.196313672922252,0.321213136729223,"2020-01-24"
"6","hCoV-19/Anhui/98/2020|EPI_ISL_1069203|2020-01-31",0.298653897669435,0.183833377980177,0.196289847307795,0.321222877042593,"2020-01-31"
"7","hCoV-19/Anhui/133/2020|EPI_ISL_1069210|2020-02-01",0.298548976240743,0.183807513153044,0.196407627090245,0.321235883515968,"2020-02-01"
"8","hCoV-19/Anhui/163/2020|EPI_ISL_1069211|2020-02-02",0.298615998123387,0.183774002211722,0.196307094266278,0.321302905398613,"2020-02-02"
"9","hCoV-19/Anhui/247/2020|EPI_ISL_1069219|2020-02-05",0.298615998123387,0.183807513153044,0.1963406052076,0.321235883515968,"2020-02-05"
"10","hCoV-19/Anhui/295/2020|EPI_ISL_1081193|2020-02-06",0.298555484800751,0.183765123839528,0.196400442403727,0.321278948955994,"2020-02-06"
"11","hCoV-19/Anhui/339/2020|EPI_ISL_1081195|2020-02-07",0.299153591382021,0.183734234384932,0.19614599712288,0.320966177110167,"2020-02-07"
"12","hCoV-19/Anhui/352/2020|EPI_ISL_1081196|2020-02-07",0.299153591382021,0.183734234384932,0.19614599712288,0.320966177110167,"2020-02-07"
"13","hCoV-19/France/un-HMN-21022190155/2021|EPI_ISL_1085407|2021-02-16",0.298457592223835,0.183772655168922,0.196530426271558,0.321239326335685,"2021-02-16"
"14","hCoV-19/Germany/BW-RKI-I-014555/2021|EPI_ISL_1144693|2021-01-21",0.298660863742886,0.183796451288919,0.196283896886508,0.321258788081687,"2021-01-21"
"15","hCoV-19/Senegal/SN-MBO-201670/2020|EPI_ISL_1167146|2020-12-31",0.299187046268107,0.183600414840587,0.196112542236794,0.321099996654511,"2020-12-31"
"16","hCoV-19/Senegal/SN-MBO-201780/2021|EPI_ISL_1167154|2021-01-18",0.299153591382021,0.183767689271018,0.19614599712288,0.320932722224081,"2021-01-18"
