"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"2","hCoV-19/South_Korea/Chosun-CoV47_NP/2020|EPI_ISL_1007670|2020-02-26",0.298985638244451,0.183857252853939,0.196109939406113,0.321047169495497,"2020-02-26"
"3","hCoV-19/South_Korea/Chosun-CoV48_NP/2020|EPI_ISL_1007671|2020-02-28",0.299083615857138,0.18357893323487,0.196233761874392,0.321103689033601,"2020-02-28"
"4","hCoV-19/Belgium/MBLG76325/2020|EPI_ISL_1029961|2020-04-07",0.298563083327738,0.183777613643994,0.196400993755456,0.321258309272813,"2020-04-07"
"5","hCoV-19/Netherlands/ZH-RIVM-21750/2020|EPI_ISL_1035250|2020-04-03",0.29860318313075,0.1837351420321,0.196360217581089,0.321301457256061,"2020-04-03"
"6","hCoV-19/Canada/ON-PHL-20-80079/2020|EPI_ISL_10553019|2020-03-18",0.298636760459338,0.1837351420321,0.196360217581089,0.321267879927473,"2020-03-18"
"7","hCoV-19/Canada/ON-PHL-20-80137/2020|EPI_ISL_10553024|2020-03-17",0.298636760459338,0.183768719360688,0.196360217581089,0.321234302598885,"2020-03-17"
"8","hCoV-19/Canada/ON-PHL-20-80288/2020|EPI_ISL_10553043|2020-03-17",0.298663353036002,0.183805749596991,0.196332616872649,0.321198280494358,"2020-03-17"
"9","hCoV-19/Canada/ON-PHL-20-80417/2020|EPI_ISL_10553061|2020-04-04",0.298636760459338,0.183768719360688,0.196360217581089,0.321234302598885,"2020-04-04"
"10","hCoV-19/Canada/ON-PHL-20-80792/2020|EPI_ISL_10553085|2020-03-15",0.29860318313075,0.183701564703512,0.196326640252502,0.321368611913236,"2020-03-15"
"11","hCoV-19/Italy/VEN-SR-123-B/2020|EPI_ISL_1064035|2020-03-09",0.298596384933858,0.184085630616985,0.196405129758659,0.320912854690498,"2020-03-09"
"12","hCoV-19/Italy/VEN-SR-112-B/2020|EPI_ISL_1064049|2020-03-07",0.29862600536193,0.183847184986595,0.196246648793566,0.321280160857909,"2020-03-07"
"13","hCoV-19/Italy/VEN-SR-110-B/2020|EPI_ISL_1064050|2020-03-07",0.298582962044823,0.18394693645104,0.196241331948678,0.321228769555459,"2020-03-07"
"14","hCoV-19/Italy/VEN-SR-97-B/2020|EPI_ISL_1064051|2020-03-06",0.298657381056015,0.183915358087521,0.196203167375364,0.3212240934811,"2020-03-06"
"15","hCoV-19/Italy/VEN-SR-117-B/2020|EPI_ISL_1064056|2020-03-05",0.298619488004289,0.183856051467632,0.196287360943573,0.321237099584506,"2020-03-05"
"16","hCoV-19/Italy/VEN-SR-50-B/2020|EPI_ISL_1064066|2020-02-28",0.298623438389657,0.183943463844325,0.19623538868607,0.321197709079948,"2020-02-28"
"17","hCoV-19/Italy/VEN-SR-49-B/2020|EPI_ISL_1064074|2020-02-27",0.298613901165127,0.183875719833936,0.19623007901433,0.321280299986608,"2020-02-27"
"18","hCoV-19/Italy/VEN-SR-87-B/2020|EPI_ISL_1064078|2020-02-26",0.298504961115581,0.183829444891392,0.196299275945294,0.321366318047734,"2020-02-26"
"19","hCoV-19/Italy/VEN-SR-29-B/2020|EPI_ISL_1064080|2020-02-26",0.298643897538925,0.18386070651264,0.196249790724929,0.321245605223506,"2020-02-26"
"20","hCoV-19/Italy/VEN-SR-86-B/2020|EPI_ISL_1064082|2020-02-26",0.298606925189204,0.183912664925323,0.196269506396089,0.321210903489385,"2020-02-26"
"21","hCoV-19/Italy/VEN-SR-12-B/2020|EPI_ISL_1064087|2020-02-25",0.298626465661642,0.183852596314908,0.196180904522613,0.321340033500838,"2020-02-25"
"22","hCoV-19/Italy/VEN-SR-55-B/2020|EPI_ISL_1064089|2020-02-25",0.298596925961893,0.183906506379131,0.196262934065566,0.32123363359341,"2020-02-25"
"23","hCoV-19/Italy/VEN-SR-21-B/2020|EPI_ISL_1064092|2020-02-24",0.298633898078082,0.183854550324784,0.196243219714726,0.321268331882408,"2020-02-24"
"24","hCoV-19/Italy/VEN-SR-56-B/2020|EPI_ISL_1064098|2020-02-23",0.29861297239346,0.183864915572233,0.196261056017154,0.321261056017154,"2020-02-23"
"25","hCoV-19/Italy/VEN-SR-59-B/2020|EPI_ISL_1064102|2020-02-23",0.298633898078082,0.183854550324784,0.196243219714726,0.321268331882408,"2020-02-23"
"26","hCoV-19/Italy/VEN-SR-32-B/2020|EPI_ISL_1064110|2020-02-22",0.298532466662199,0.183910741807947,0.196274207599008,0.321282583930845,"2020-02-22"
"27","hCoV-19/Italy/VEN-SR-61-B/2020|EPI_ISL_1064116|2020-02-21",0.298583436589532,0.183851846890593,0.196209102173403,0.321355614346472,"2020-02-21"
"28","hCoV-19/USA/MD-HP27753-PIDOIOPEFX/2020|EPI_ISL_10879403|2020-03-11",0.298420981295744,0.183687991325562,0.196428571428571,0.321462455950122,"2020-03-11"
"29","hCoV-19/India/KA-SEQ_8546_S87_R1_001/2021|EPI_ISL_11416052|2021-11-21",0.298914500134012,0.183697400160815,0.196194049852586,0.321194049852586,"2021-11-21"
"30","hCoV-19/Italy/VEN-SI_13/2020|EPI_ISL_1181734|2020-04-03",0.298657381056015,0.183814912779991,0.196236649144541,0.321291057019453,"2020-04-03"
"31","hCoV-19/Italy/VEN-SI_38/2020|EPI_ISL_1181773|2020-02-25",0.298643897538925,0.183827222501256,0.196249790724929,0.32127908923489,"2020-02-25"
"32","hCoV-19/Italy/VEN-SI_34/2020|EPI_ISL_1181777|2020-02-26",0.298596925961893,0.183873020125239,0.196262934065566,0.321267119847303,"2020-02-26"
"33","hCoV-19/Italy/VEN-SI_30/2020|EPI_ISL_1181782|2020-08-03",0.298633898078082,0.183854550324784,0.196243219714726,0.321268331882408,"2020-08-03"
"34","hCoV-19/Italy/VEN-SI_8/2020|EPI_ISL_1181790|2020-02-25",0.298633898078082,0.183854550324784,0.196243219714726,0.321268331882408,"2020-02-25"
"35","hCoV-19/Italy/VEN-SI_10/2020|EPI_ISL_1181802|2020-02-27",0.298637383240149,0.183836084234491,0.196223509324048,0.321303023201312,"2020-02-27"
"36","hCoV-19/Italy/VEN-SI_14/2020|EPI_ISL_1181805|2020-04-03",0.298657381056015,0.183814912779991,0.196236649144541,0.321291057019453,"2020-04-03"
"37","hCoV-19/USA/NY-MSK-2646/2020|EPI_ISL_12158880|2020-03-13",0.298584124624067,0.183827256445781,0.19649917210151,0.321089446828642,"2020-03-13"
"38","hCoV-19/Canada/QC-JUS-V5280441/2020|EPI_ISL_1241146|2020-03-26",0.298696937130575,0.183704997313272,0.196299032778076,0.321299032778076,"2020-03-26"
"39","hCoV-19/Canada/QC-JUS-V6110633/2020|EPI_ISL_1241250|2020-04-10",0.298538834457741,0.183815303251178,0.196325050005085,0.321320812285995,"2020-04-10"
"40","hCoV-19/Italy/VEN-IZSVe-20RS2273-4_TV/2020|EPI_ISL_1260890|2020-03-10",0.298524022459066,0.183807954812897,0.196315099351108,0.321352923376929,"2020-03-10"
"41","hCoV-19/Australia/VIC328/2020|EPI_ISL_12846177|2020-03-17",0.298636760459338,0.183701564703512,0.196360217581089,0.321301457256061,"2020-03-17"
"42","hCoV-19/Spain/NC-CHN-01000261/2020|EPI_ISL_1382951|2020-03-25",0.299166750326272,0.183749958170197,0.195964260616404,0.321119030887126,"2020-03-25"
"43","hCoV-19/Spain/NC-CHN-01000124/2020|EPI_ISL_1383078|2020-03-23",0.29910983200589,0.18368917743123,0.196037748477344,0.321163242085536,"2020-03-23"
"44","hCoV-19/Argentina/PAIS-A0423/2020|EPI_ISL_1396226|2020-04-16",0.298490439449849,0.183763837638376,0.196309963099631,0.321435759812144,"2020-04-16"
"45","hCoV-19/England/TFCI-2707DC9/2020|EPI_ISL_1476812|2020-04-09",0.298460403179821,0.183678261161238,0.196357293798008,0.321504041860933,"2020-04-09"
"46","hCoV-19/England/TFCI-270800B/2020|EPI_ISL_1476848|2020-04-06",0.298507462686567,0.183665939963106,0.196277041757505,0.321549555592822,"2020-04-06"
"47","hCoV-19/USA/NY-MSK-2574/2020|EPI_ISL_15047386|2020-03-19",0.29849994966274,0.183697439511393,0.196315312594382,0.321487298231484,"2020-03-19"
"48","hCoV-19/USA/MD-NIH-00409/2020|EPI_ISL_1509066|2020-04-15",0.299120923365991,0.183834384646356,0.196114615487854,0.320930076499799,"2020-04-15"
"49","hCoV-19/Iceland/988/2020|EPI_ISL_1585961|2020-03-22",0.298565491352728,0.183838316128167,0.196272958841668,0.321323233677437,"2020-03-22"
"50","hCoV-19/Iceland/908/2020|EPI_ISL_1585996|2020-04-01",0.298565491352728,0.183804799570988,0.196272958841668,0.321356750234616,"2020-04-01"
"51","hCoV-19/Iceland/687/2020|EPI_ISL_1586005|2020-03-28",0.298578993230109,0.18382599369931,0.196293317246464,0.321301695824117,"2020-03-28"
"52","hCoV-19/Iceland/1263/2020|EPI_ISL_1586018|2020-03-24",0.29813622269924,0.183413404204573,0.196088452758186,0.322361920338001,"2020-03-24"
"53","hCoV-19/Iceland/896/2020|EPI_ISL_1586063|2020-03-30",0.298599007909908,0.183804799570988,0.196272958841668,0.321323233677437,"2020-03-30"
"54","hCoV-19/Iceland/897/2020|EPI_ISL_1586065|2020-03-30",0.298589000234608,0.183765123839528,0.196299896102155,0.321345979823709,"2020-03-30"
"55","hCoV-19/Iceland/1349/2020|EPI_ISL_1586086|2020-04-02",0.2981241473397,0.183287858117326,0.196043656207367,0.322544338335607,"2020-04-02"
"56","hCoV-19/Iceland/1031/2020|EPI_ISL_1586096|2020-03-21",0.298599007909908,0.183804799570988,0.196272958841668,0.321323233677437,"2020-03-21"
"57","hCoV-19/Iceland/680/2020|EPI_ISL_1586132|2020-03-28",0.298565491352728,0.183771283013809,0.196306475398847,0.321356750234616,"2020-03-28"
"58","hCoV-19/Iceland/1102/2020|EPI_ISL_1586139|2020-03-23",0.298565491352728,0.18370424989945,0.196306475398847,0.321423783348974,"2020-03-23"
"59","hCoV-19/Iceland/1493/2020|EPI_ISL_1586147|2020-03-26",0.29846391199356,0.183894553259995,0.196371075932385,0.32127045881406,"2020-03-26"
"60","hCoV-19/Iceland/1074/2020|EPI_ISL_1586149|2020-03-23",0.298697384723571,0.18377256136356,0.196195961557781,0.321334092355088,"2020-03-23"
"61","hCoV-19/Iceland/1275/2020|EPI_ISL_1586154|2020-03-31",0.298561151079137,0.183588977874304,0.196212841047916,0.321637029998643,"2020-03-31"
"62","hCoV-19/Iceland/1028/2020|EPI_ISL_1586167|2020-03-21",0.298622515668465,0.183798639273385,0.196266380668298,0.321312464389852,"2020-03-21"
"63","hCoV-19/Iceland/1455/2020|EPI_ISL_1586180|2020-03-25",0.298599007909908,0.183804799570988,0.196272958841668,0.321323233677437,"2020-03-25"
"64","hCoV-19/Iceland/874/2020|EPI_ISL_1586262|2020-03-30",0.298599007909908,0.183804799570988,0.196272958841668,0.321323233677437,"2020-03-30"
