"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"2","hCoV-19/England/MILK-124A74C/2021|EPI_ISL_1005985|2021-02-03",0.298770243935219,0.18355621262012,0.196357771655131,0.32131577178953,"2021-02-03"
"3","hCoV-19/England/MILK-1252B45/2021|EPI_ISL_1006074|2021-02-07",0.298707466838552,0.183363300200156,0.196322556569529,0.321606676391763,"2021-02-07"
"4","hCoV-19/England/MILK-124A6F4/2021|EPI_ISL_1006085|2021-02-02",0.298726606860867,0.183382051540503,0.196418371803918,0.321472969794712,"2021-02-02"
"5","hCoV-19/England/MILK-121ADBC/2021|EPI_ISL_1006832|2021-02-01",0.298625810570171,0.183583644121896,0.196418371803918,0.321372173504015,"2021-02-01"
"6","hCoV-19/England/ALDP-125C194/2021|EPI_ISL_1011853|2021-02-08",0.298726606860867,0.183415650304069,0.196384773040352,0.321472969794712,"2021-02-08"
"7","hCoV-19/Northern_Ireland/NIRE-003315/2021|EPI_ISL_10127701|2021-05-08",0.298668015511718,0.183476648120047,0.196425560613724,0.32142977575451,"2021-05-08"
"8","hCoV-19/Netherlands/ZH-RIVM-12239/2021|EPI_ISL_1013768|2021-02-04",0.298659409333737,0.183516446594765,0.196384773040352,0.321439371031146,"2021-02-04"
"9","hCoV-19/Tunisia/U-6355/2021|EPI_ISL_10141490|2021-04-21",0.298698224852071,0.183770076077768,0.196246830092984,0.321284868977177,"2021-04-21"
"10","hCoV-19/England/CAMC-1262DB5/2021|EPI_ISL_1018938|2021-02-10",0.29886100191513,0.183449249067634,0.19625037798609,0.321439371031146,"2021-02-10"
"11","hCoV-19/England/CAMC-126406F/2021|EPI_ISL_1019286|2021-02-10",0.298760205624433,0.1834828478312,0.196317575513221,0.321439371031146,"2021-02-10"
"12","hCoV-19/Denmark/DCGC-42572/2021|EPI_ISL_1022850|2021-02-08",0.298726606860867,0.183449249067634,0.196351174276787,0.321472969794712,"2021-02-08"
"13","hCoV-19/Denmark/DCGC-43288/2021|EPI_ISL_1023580|2021-02-08",0.298726606860867,0.183583644121896,0.196351174276787,0.32133857474045,"2021-02-08"
"14","hCoV-19/Denmark/DCGC-43601/2021|EPI_ISL_1023979|2021-02-01",0.298793804387999,0.183415650304069,0.196317575513221,0.321472969794712,"2021-02-01"
"15","hCoV-19/Puerto_Rico/PR-UPRRP-3028/2021|EPI_ISL_10329613|2021-04-27",0.298479215951335,0.183778303480906,0.196045961473471,0.321696519094289,"2021-04-27"
"16","hCoV-19/Japan/FK1705/2021|EPI_ISL_10343216|2021-05-21",0.298631148090988,0.183587197208616,0.196202106958331,0.321579547742065,"2021-05-21"
"17","hCoV-19/England/MILK-1265909/2021|EPI_ISL_1043270|2021-02-09",0.298760205624433,0.1834828478312,0.196283976749656,0.321472969794712,"2021-02-09"
"18","hCoV-19/England/RAND-11E1EF8/2021|EPI_ISL_1046577|2021-01-30",0.298703044150259,0.183421813050198,0.196357771655131,0.321517371144412,"2021-01-30"
"19","hCoV-19/Belgium/rega-2527/2021|EPI_ISL_1048971|2021-01-22",0.298827403151564,0.183449249067634,0.196283976749656,0.321439371031146,"2021-01-22"
"20","hCoV-19/England/MILK-129AC4E/2021|EPI_ISL_1057262|2021-02-11",0.298726606860867,0.183415650304069,0.196317575513221,0.321540167321843,"2021-02-11"
"21","hCoV-19/England/CAMC-12A7A62/2021|EPI_ISL_1062618|2021-02-15",0.29822537409657,0.183468494452173,0.196701842489227,0.32160428896203,"2021-02-15"
"22","hCoV-19/England/MILK-12B606E/2021|EPI_ISL_1069418|2021-02-14",0.298726606860867,0.183415650304069,0.196384773040352,0.321472969794712,"2021-02-14"
"23","hCoV-19/England/QEUH-1292244/2021|EPI_ISL_1070398|2021-02-12",0.298726606860867,0.1834828478312,0.196351174276787,0.321439371031146,"2021-02-12"
"24","hCoV-19/England/CAMC-12C7774/2021|EPI_ISL_1070631|2021-02-18",0.298827403151564,0.183348452776938,0.196283976749656,0.321540167321843,"2021-02-18"
"25","hCoV-19/England/CAMC-12C7CEE/2021|EPI_ISL_1070682|2021-02-18",0.298827403151564,0.183516446594765,0.196283976749656,0.321372173504015,"2021-02-18"
"26","hCoV-19/England/QEUH-12B6FDA/2021|EPI_ISL_1071509|2021-02-16",0.298625810570171,0.183550045358331,0.196351174276787,0.321472969794712,"2021-02-16"
"27","hCoV-19/England/ALDP-12B4200/2021|EPI_ISL_1072928|2021-02-15",0.298793804387999,0.183415650304069,0.196317575513221,0.321472969794712,"2021-02-15"
"28","hCoV-19/Israel/CVL-3207/2021|EPI_ISL_1073336|2021-01-20",0.299145012573345,0.183235540653814,0.196077116512992,0.321542330259849,"2021-01-20"
"29","hCoV-19/Finland/HEL-18-468/2021|EPI_ISL_1082117|2021-01-21",0.298730020440304,0.183560633984519,0.196260429581476,0.3214489159937,"2021-01-21"
"30","hCoV-19/England/MILK-12BDD33/2021|EPI_ISL_1084108|2021-02-14",0.298659409333737,0.1834828478312,0.196451970567483,0.321405772267581,"2021-02-14"
"31","hCoV-19/Switzerland/GE-33276283/2021|EPI_ISL_1084816|2021-02-15",0.298595515033688,0.183555123520933,0.196292696007777,0.321556665437603,"2021-02-15"
"32","hCoV-19/Ireland/D-NVRL-e84IRL98019/2021|EPI_ISL_1092525|2021-02-03",0.298569404143329,0.183413185775019,0.195930899520885,0.322086510560767,"2021-02-03"
"33","hCoV-19/Ireland/LD-NVRL-e84IRL90430/2021|EPI_ISL_1092607|2021-02-01",0.298724524227291,0.183493048994466,0.195741665541908,0.322040761236334,"2021-02-01"
"34","hCoV-19/England/CAMC-12E9FDE/2021|EPI_ISL_1099353|2021-02-22",0.2988038438277,0.183253813587797,0.19632417176265,0.321618170821853,"2021-02-22"
"35","hCoV-19/England/QEUH-12E7ED3/2021|EPI_ISL_1099455|2021-02-20",0.298726606860867,0.183550045358331,0.196351174276787,0.321372173504015,"2021-02-20"
"36","hCoV-19/England/QEUH-12DEF18/2021|EPI_ISL_1099481|2021-02-19",0.298760205624433,0.183449249067634,0.196317575513221,0.321472969794712,"2021-02-19"
"37","hCoV-19/England/QEUH-12DF14E/2021|EPI_ISL_1099526|2021-02-19",0.298827403151564,0.183449249067634,0.196283976749656,0.321439371031146,"2021-02-19"
"38","hCoV-19/England/ALDP-130CCA0/2021|EPI_ISL_1100146|2021-02-19",0.298760205624433,0.183382051540503,0.196351174276787,0.321506568558277,"2021-02-19"
"39","hCoV-19/England/ALDP-13090B6/2021|EPI_ISL_1100582|2021-02-21",0.298793804387999,0.183314854013372,0.196317575513221,0.321573766085408,"2021-02-21"
"40","hCoV-19/England/ALDP-12EA83C/2021|EPI_ISL_1101536|2021-02-18",0.298760205624433,0.183348452776938,0.196351174276787,0.321540167321843,"2021-02-18"
"41","hCoV-19/England/CAMC-12D401F/2021|EPI_ISL_1101907|2021-02-20",0.298726606860867,0.183516446594765,0.196384773040352,0.321372173504015,"2021-02-20"
"42","hCoV-19/Scotland/QEUH-12C8B3B/2021|EPI_ISL_1102690|2021-02-18",0.2988038438277,0.183455412942679,0.19632417176265,0.321416571466971,"2021-02-18"
"43","hCoV-19/Spain/AS-232187016/2021|EPI_ISL_1103549|2021-02-13",0.29873273051195,0.183569195603214,0.196275505058994,0.321422568825843,"2021-02-13"
"44","hCoV-19/England/LOND-13297BB/2020|EPI_ISL_1105140|2020-12-22",0.298762284909268,0.183644718746855,0.196223124140476,0.321369872203401,"2020-12-22"
"45","hCoV-19/England/NOTT-24FF33/2021|EPI_ISL_1105842|2021-02-21",0.298793804387999,0.183516446594765,0.19625037798609,0.321439371031146,"2021-02-21"
"46","hCoV-19/Wales/PHWC-4D2BD5/2021|EPI_ISL_1107360|2021-02-21",0.299108340037544,0.183259587020649,0.196165191740413,0.321466881201394,"2021-02-21"
"47","hCoV-19/England/QEUH-1229FA5/2021|EPI_ISL_1108123|2021-02-07",0.298760205624433,0.183449249067634,0.196317575513221,0.321472969794712,"2021-02-07"
"48","hCoV-19/USA/MA-MGH-04108/2021|EPI_ISL_1121805|2021-02-01",0.299154834347532,0.183536173089926,0.196551724137931,0.320757268424611,"2021-02-01"
"49","hCoV-19/Scotland/QEUH-12DF348/2021|EPI_ISL_1123148|2021-02-19",0.29886100191513,0.1834828478312,0.19625037798609,0.321405772267581,"2021-02-19"
